gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,charge_per_month_ratio,is_new_customer,has_internet_addon,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_13-24,tenure_group_25-48,tenure_group_49-60,tenure_group_61+,monthly_charge_category_Medium,monthly_charge_category_High,monthly_charge_category_Very High
1,0,1,0,0.5941593148654305,1,0,-1.5054751870351342,-0.5802760649023222,-0.667964468775803,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
1,0,1,1,-0.6295007798517418,1,1,-1.3224679722882509,-0.8267739017716003,-0.6249333620300745,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
1,1,0,0,-0.8742327987951762,1,1,0.4527020107565176,-0.6237705092669459,0.18601406931747275,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,-1.2821194970342338,1,0,0.2064741218243471,-0.9769594705331675,-0.4198278194181936,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,1,-1.2005421573864221,1,0,0.19316450620639225,-0.9089911553000775,-0.08097054317830515,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-1.2821194970342338,1,0,-1.4954929753216677,-0.999454322193941,-0.8352274522443238,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0.8388913338088649,1,1,-0.16120400962166387,0.4121141113463296,-0.025814026274868136,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,0,0,0,-1.2413308272103278,1,0,-0.5205636313064529,-0.9655691155377807,-0.4720742378837804,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,-1.2821194970342338,0,1,-1.3474235015719167,-0.997497292088556,-0.7990880902486976,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,1,1.4915100509913568,1,1,1.459241691864376,2.287080886918997,0.741400071915425,0,5,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,-0.5887121100278361,1,0,-1.5187848026530892,-0.8625061930216071,-0.7139864110845442,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1,0,0,0,-1.0373874780907992,1,1,0.8503267773429278,-0.7472393187246619,0.20763677747777715,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,1,0.512581975217619,1,1,-1.297512443004585,-0.47318913666384016,-0.5676690589645412,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.2821194970342338,1,1,-0.2876453579922377,-0.9834902339185533,-0.5404277128193281,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,0,1,1,1.2467780320479223,1,0,0.35454359557409826,1.0621999319710698,0.1975487182128464,0,5,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
0,0,0,0,-1.2821194970342338,1,0,-1.5054751870351342,-0.9995862568077871,-0.837663813727175,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,1,-1.2821194970342338,1,1,0.3196058545769661,-0.9754642115762441,-0.3922157226125465,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1,1,1.3283553716957337,1,0,1.4559142879598874,2.04295787309895,0.7101640192417795,0,5,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,1,1,0,-0.1400367419648729,1,1,-0.4423696395509663,-0.3740622634607442,-0.21652698901583187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,1,0,-1.1597534875625164,1,1,0.522577492750782,-0.867871533984685,0.039507532148686846,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0.18627261662637304,1,1,0.8736186046743495,0.47350768498941825,0.4428792330226359,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,0.4717933053937132,1,1,-0.49061699616605386,-0.06749019908683933,-0.22515351337733472,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,0.7573139941610534,1,0,-1.335777587906206,-0.46527305983306944,-0.6116131976836602,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0.0639066071546558,1,1,1.346109959111757,0.6139520814286759,0.7145188835546333,0,5,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,1,0.512581975217619,1,0,0.5458693200822036,0.5490842296209711,0.25310228406265073,0,5,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,1,0,0,-0.2216140816126844,1,1,0.6773017743095108,-0.002336488949134495,0.32955636668212274,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0,0,1,0,1.5730873906391682,1,0,-1.5237759085098224,-0.40464910477075006,-0.6876358318595646,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
1,0,0,0,-1.2413308272103278,1,0,-1.5154573987486004,-0.9878440761754773,-0.7463002581202548,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,1.613876060463074,1,0,-1.3341138859539616,-0.1839444849084001,-0.5802160545700922,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
0,1,0,0,-0.09924807214096716,1,1,1.1581116385081407,0.29675928064015356,0.5574937018640326,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,-1.1597534875625164,1,0,-1.4954929753216677,-0.978234838467014,-0.775699020013326,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,-0.6295007798517418,1,1,-1.4771922538469795,-0.8473557015316042,-0.6671636277328287,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0.4310046355698075,0,1,-0.9880638798871275,-0.3645189930592039,-0.4569269601797914,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1,0,1,1,1.613876060463074,0,0,-0.1312573744812646,0.9923625430418255,0.014912518603995392,0,5,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
1,0,0,0,1.002046013104488,1,1,0.732203938733576,1.1639654974510891,0.38594973376363545,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
0,0,1,0,1.0836233527522994,1,0,1.2046952931709836,1.6480116065504125,0.6377967002875141,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,0,1,1,1.0428346829283937,0,0,-0.495608102022787,0.2758696334478419,-0.19342514331685673,0,4,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0,0,1,0,1.613876060463074,1,1,1.5257897699541518,2.4008305131567105,0.7274981901157223,0,5,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
0,1,0,0,1.287566701871828,1,1,1.4658964996733537,2.1191940907997338,0.7797491156075859,0,5,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,0,1.5322987208152625,1,1,1.124837599463253,2.0081931023504813,0.5718399340031718,0,4,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1,0,0,0,-0.7110781194995532,1,1,-0.5288821410676748,-0.6787212759338795,-0.2366438904263186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,0,1.613876060463074,1,1,0.6773017743095108,1.6670101909442625,0.356236749906999,0,5,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1,0,0,0,-1.2413308272103278,1,0,-1.5137936967963561,-0.9859750024793231,-0.7232901774488824,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,1,1.3283553716957337,1,0,0.986750337426968,1.6650971390434928,0.4987173741846326,0,4,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
0,1,1,0,0.2678499562741845,1,1,1.209686399027717,0.7285372935540826,0.6063473341463768,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,1,0,1.613876060463074,1,0,0.5741522532703586,1.535603315553468,0.2897541187585114,0,4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,1,1,1,-1.2005421573864221,1,1,0.7787875933964188,-0.8878376388800735,0.11434443569693303,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1.287566701871828,1,1,0.11330681249866113,0.9174896496841188,0.09694319233672276,0,4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
0,0,1,0,-1.2413308272103278,1,0,-1.4988203792261565,-0.9853593076147076,-0.7157103861689009,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-0.30319142126049586,1,1,0.9917414432837014,0.03058119720548716,0.47837744725961706,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,0,-0.8742327987951762,1,1,1.3028537083534029,-0.5096690573923086,0.5371885063873312,0,4,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0.18627261662637304,1,1,0.46767532832671727,0.24059911334629672,0.21651133103702233,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,0,0,1.2059893622240165,1,0,0.8586452871041499,1.4485924377219128,0.4430308695560298,0,3,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,-1.2821194970342338,0,1,-0.6736242109129372,-0.9885917056539388,-0.6346336901562413,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,1,0.349427295921996,1,0,-1.5038114850828896,-0.6545332633954134,-0.6862226777455034,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,1,1,1.124412022576205,1,0,-0.14623069205146424,0.6165248063986764,-0.013527930163258862,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1,0,0,0,-1.2413308272103278,0,0,-1.3507509054764055,-0.9913183543400934,-0.7890719374858649,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,-1.2005421573864221,1,1,0.703921005545421,-0.9005473400139221,-0.003006975727066667,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-1.2005421573864221,1,1,0.4826486458969169,-0.9006352964231528,-0.0038190962213503557,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0.1454839468024673,1,1,-1.4821833597037126,-0.7022056371984995,-0.6917784389905036,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.18082541178877864,0,1,-1.1694073926817665,-0.6604923101207991,-0.5543877840745157,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,1,1.2467780320479223,1,1,0.8153890363457957,1.4535179966388367,0.4233689731546172,0,6,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0
0,0,0,0,-0.9558101384429878,1,0,-1.5254396104620669,-0.9388963344385447,-0.7411838990062674,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,-0.2216140816126844,1,1,0.5458693200822036,-0.008691339516058709,0.32117412300898,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,1,0,1.613876060463074,1,0,0.4876397517536498,1.5473015179811624,0.29567258592233236,0,5,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
0,0,0,0,-0.6702894496756475,1,0,-1.4905018694649346,-0.8681134141100697,-0.6928436208788725,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,-1.2821194970342338,1,1,0.49096715565813887,-0.9731993340385513,-0.3503915171569341,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,1,1,0.9612573432805821,1,1,0.25638518039167896,0.7879958261940939,0.16660866382248232,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0
1,0,0,1,0.6349479846893362,1,1,-0.01646193977640131,0.32666445977862085,0.008905506013064592,0,3,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,-1.1189648177386107,1,1,0.8070705265845737,-0.8264880434416002,0.12145049002191571,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,1,1,0,1.5730873906391682,1,1,1.0183606745196117,1.9414561768466225,0.5158139461558353,0,4,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
0,0,1,1,1.1652006924001108,1,1,0.4826486458969169,1.1117633685726176,0.2656149764749284,0,5,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
0,1,0,0,-0.5071347703800245,1,1,0.4743301361356949,-0.33936346001919904,0.17909170891381604,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,1,1,0,1.4099327113435454,1,0,0.6307181196466676,1.4496259255303747,0.3376895145734054,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1,1,0,-0.1400367419648729,1,1,0.6456914372168673,0.0286681453047176,0.2792725727443882,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,-0.7518667893234591,1,1,0.5042767712760937,-0.5190584040776951,0.20718334353513534,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,-1.1597534875625164,1,1,-1.4871744655604457,-0.9837321140439381,-0.8163050447275129,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,-0.915021468619082,1,1,1.1181827916542753,-0.542828623672315,0.5653481692838207,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,-1.2821194970342338,1,1,-0.4689888707868768,-0.9858870460700921,-0.5846882797577917,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,1,0,1.5730873906391682,1,1,1.306181112257892,2.2308987305228323,0.6642853637427354,0,4,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
0,0,0,0,-1.1189648177386107,1,1,0.8619726910086385,-0.8079072519915966,0.23582412630020844,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,1,-1.2821194970342338,1,1,-1.5137936967963561,-0.9996962023193257,-0.8396941149628844,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,-1.2821194970342338,1,1,0.4876397517536498,-0.9732433122431666,-0.3512036376512179,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,1,-1.1189648177386107,1,1,-0.4623340629778991,-0.8820984831777647,-0.22085829831867843,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,1.287566701871828,1,0,-1.3091583566702958,-0.2540237539630289,-0.568708247262578,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0.0639066071546558,0,1,-1.3257953761927397,-0.6332258232592554,-0.6015339791535057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0.5941593148654305,1,1,1.184730869744051,1.0618700954364542,0.5955596669139746,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,-1.2413308272103278,1,0,-1.4838470616559571,-0.9901089537131701,-0.7741830617573298,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,1,-1.2821194970342338,1,1,0.16820897692272632,-0.9774652198862446,-0.42916720510245643,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.1189648177386107,1,1,0.6789654762617551,-0.8233216127092918,0.14094138188472538,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,1,-1.2821194970342338,1,1,0.3478887877651206,-0.9750903968370133,-0.38531269841113486,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,1,0.6349479846893362,1,0,-1.4954929753216677,-0.5962841313823253,-0.6867502798353272,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1,1,0,0,-1.2413308272103278,1,1,1.0050510589016561,-0.928957260195466,-0.021347363556307616,1,4,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,1,-0.8334441289712705,0,0,-1.0562756599291478,-0.8126349089877514,-0.4415676603420966,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,-0.1400367419648729,0,0,-1.0180105150275267,-0.5663569631415503,-0.45326011309954056,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,-0.9965988082668935,1,1,1.2795618810219813,-0.6356006463084867,0.5318871642718677,0,4,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1.613876060463074,1,0,1.6938236671308355,2.6561020018467594,0.8566475985833917,0,6,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
1,0,0,0,1.002046013104488,1,1,0.3146147487202327,0.8904650429479599,0.21179189397223738,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0.18627261662637304,1,1,1.3178270259236025,0.6532685963548374,0.6175919972534131,0,4,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
1,0,1,0,-1.1597534875625164,1,0,0.023466907077463767,-0.8982384842716139,-0.18480014837248074,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,-1.0373874780907992,1,0,0.2896592194365668,-0.7795413100146681,0.05851115171492626,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1,0,-0.4255574307322131,1,1,-1.4788559557992238,-0.800848750150826,-0.6642407786108897,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,1.613876060463074,1,1,0.6373729274556452,1.6534429148204137,0.3493726629895597,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,0,1,1,0.18627261662637304,1,0,-1.500484081178401,-0.7104735396661933,-0.7078527641935064,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0,1,1,-1.2413308272103278,0,1,-1.3474235015719167,-0.9921539402277857,-0.7993587970801256,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1.1652006924001108,1,1,1.379383998156645,1.9608945432866265,0.771435057237198,0,4,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,0,1,0,1.0836233527522994,1,1,1.4010121235358222,1.6974431085381145,0.6682241481400116,0,5,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,-1.2005421573864221,1,1,-1.5071388889873785,-0.9819509967570146,-0.7546244931866631,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0,0,-1.2821194970342338,1,1,0.16155416911374865,-0.9775531762954752,-0.43079144609102393,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0,0,-1.2005421573864221,1,1,0.3379065760516543,-0.8955338246877672,0.04328389244710624,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2821194970342338,1,1,0.687283986022977,-0.9706046199662431,-0.30247640799419384,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,1,0,1.5322987208152625,1,1,0.32958806629043236,1.3295654269303516,0.21883060027662818,0,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
1,0,1,0,-0.4255574307322131,1,1,-0.17118622133513015,-0.40381351888305766,-0.026690881011450028,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0.8388913338088649,0,0,-0.3325653107028364,0.33123819305862173,-0.08112845549663812,0,4,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0
0,0,0,0,0.349427295921996,1,1,-1.332450184001717,-0.5850477001030924,-0.6251202786517748,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.1597534875625164,1,1,0.17153638082721492,-0.8908501458962278,-0.13022565115661378,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,0,0,0.349427295921996,1,1,1.1148553877497867,0.8334692897664103,0.6222581281635521,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0,1,0,1.613876060463074,1,0,-1.5038114850828896,-0.38290188258843816,-0.6808744961081638,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
0,0,1,1,-1.2821194970342338,1,0,-1.4821833597037126,-0.9992784093754795,-0.8319789702671889,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,1,0,-0.6295007798517418,1,0,-0.0031523241584464423,-0.49122020055615134,0.06356434590158049,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,-1.2413308272103278,1,1,0.6922750918797105,-0.9335529825777744,-0.07792509132474115,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,-0.9965988082668935,1,1,-1.4871744655604457,-0.9462406946093155,-0.742871304922168,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.7110781194995532,1,0,-0.19780545257104035,-0.5881701526307852,-0.027624378210042377,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
